objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.2376655698277832e+18,243.436328489224,54.1734471338079,21.42313,20.64542,19.67165,19.22137,18.84497,4679,301,2,81,8.516560721818613e+18,GALAXY,0.2913574,7564,56804,923
1.2376655698277837e+18,243.392484346542,54.260426897299205,21.22959,20.33744,19.23766,18.75723,18.31451,4679,301,2,81,8.516564570109312e+18,GALAXY,0.2659152999999999,7564,56804,937
1.2376655698277837e+18,243.37410747421904,54.24808316801539,22.48055,21.945120000000003,21.42266,21.2152,20.89633,4679,301,2,81,8.515264122832222e+18,GALAXY,0.1261245,7563,56810,302
1.2376655698277837e+18,243.460849217069,54.2671792502848,23.22654,22.64371,22.49223,22.56157,21.8108,4679,301,2,81,8.515254502105478e+18,QSO,2.382685,7563,56810,267
1.2376655698277837e+18,243.54911142593105,54.2904065921568,25.2896,22.08376,20.49368,19.52718,19.24615,4679,301,2,81,7.106909019243737e+18,GALAXY,0.5013402,6312,56487,832
1.2376655698277837e+18,243.449742505155,54.234912449576,25.85815,22.3735,20.94804,19.74512,19.07356,4679,301,2,81,8.515254776983386e+18,STAR,4.8600240000000005e-05,7563,56810,268
1.2376655698277837e+18,243.618778938198,54.3068001927185,23.48338,23.18356,22.40382,22.43472,21.99411,4679,301,2,81,8.516575015469776e+18,QSO,6.520313,7564,56804,975
1.2376655698277837e+18,243.588630676842,54.2889158200755,23.6767,22.03934,20.64676,19.58525,18.9614,4679,301,2,81,8.516562371086054e+18,STAR,-0.0002421328,7564,56804,929
1.2376655698277837e+18,243.425070040042,54.19948081844971,23.27731,20.98779,19.62302,19.06808,18.61976,4679,301,2,81,8.515253402593851e+18,GALAXY,0.3118791999999999,7563,56810,263
1.2376655698277837e+18,243.395784543404,54.18668558228129,23.30131,21.59669,20.14592,19.60784,19.26826,4679,301,2,81,8.517468093873323e+18,GALAXY,0.312946,7565,56809,128
1.2376655698277837e+18,243.557226911212,54.2561680676852,24.246920000000003,22.17986,20.39062,19.57905,19.15976,4679,301,2,81,7.103434287588504e+18,GALAXY,0.4861778,6309,56485,479
1.2376655698277837e+18,243.507164944732,54.21819704080279,23.1399,21.57376,20.61793,20.00903,19.80303,4679,301,2,81,8.515253677471758e+18,GALAXY,0.6336798,7563,56810,264
1.2376655698277837e+18,243.516079849195,54.2116192962286,21.98188,20.96523,19.40913,18.58593,18.17211,4679,301,2,81,7.106897199493737e+18,GALAXY,0.5007907,6312,56487,789
1.2376655698277837e+18,243.49448495299305,54.1898315429662,26.96869,21.69693,19.78723,18.84569,18.29344,4679,301,2,81,7.10343373783269e+18,GALAXY,0.4946307,6309,56485,477
1.237665569827784e+18,243.444279142118,54.2760448993849,24.03715,24.23848,22.93045,22.6901,21.64259,4679,301,2,81,8.51656099669652e+18,QSO,6.571376,7564,56804,924
1.2376655698277844e+18,243.556920613744,54.2916938050494,22.84482,23.8167,22.55708,21.42449,20.85411,4679,301,2,81,8.516561821330242e+18,QSO,6.576163,7564,56804,927
1.2376655698278482e+18,243.636340275431,54.2071483037859,23.724120000000003,22.17348,20.56039,19.70555,19.18938,4679,301,2,82,7.103432638321062e+18,GALAXY,0.4936840999999999,6309,56485,473
1.2376655698278482e+18,243.645959978098,54.20924126486071,25.44709,22.15764,20.57105,19.71823,19.30535,4679,301,2,82,8.516576114981402e+18,GALAXY,0.4943489,7564,56804,979
1.2376655698278484e+18,243.642926308616,54.112672829228295,22.23935,20.62571,18.92551,18.257720000000003,18.008689999999998,4679,301,2,82,7.648261814560157e+18,GALAXY,0.3325972,6793,56430,86
1.2376655698278484e+18,243.741643926372,54.1480141106371,19.79288,18.64223,17.89653,17.4598,18.34872,4679,301,2,82,8.51656649425466e+18,GALAXY,0.0,7564,56804,944
1.2376655698278484e+18,243.549821004214,54.16147673020871,20.25051,18.00379,16.93009,16.48923,16.14564,4679,301,2,82,7.103434562466409e+18,GALAXY,0.1353853,6309,56485,480
1.2376655698278484e+18,243.756765805607,54.2151020341582,20.93924,19.89862,19.50714,19.40928,19.40318,4679,301,2,82,7.106908469487923e+18,STAR,-0.0001728493,6312,56487,830
1.2376655698278484e+18,243.805130757873,54.12742258059,19.568,17.41776,16.31815,15.88142,15.517320000000002,4679,301,2,82,7.103434012710597e+18,GALAXY,0.1352693,6309,56485,478
1.2376655698278487e+18,243.649904828689,54.044767570611,22.9981,20.40849,18.77261,18.20119,17.82603,4679,301,2,82,7.106910118755365e+18,GALAXY,0.3137251,6312,56487,836
1.2376655698278487e+18,243.699993349873,54.18224482195949,25.38549,22.49813,20.59986,19.75424,19.44245,4679,301,2,82,7.106907644854201e+18,GALAXY,0.4916214,6312,56487,827
1.237665569827849e+18,243.55136455029304,54.106262981784,23.77302,22.39102,20.60079,19.69396,19.18405,4679,301,2,82,7.103431538809434e+18,GALAXY,0.4962774,6309,56485,469
1.2376655698278492e+18,243.55487918381,54.0701616249049,26.47714,23.70154,21.49926,20.37087,19.46055,4679,301,2,82,8.517470567774483e+18,GALAXY,0.8587168,7565,56809,137
1.2376655698278492e+18,243.550762709175,54.0686883615311,24.939020000000003,22.77522,21.79779,21.55535,21.48269,4679,301,2,82,8.515274018436872e+18,GALAXY,0.4446992999999999,7563,56810,338
1.2376655698278492e+18,243.573207665128,54.07796469582729,26.47951,21.50789,20.17724,19.31768,18.74806,4679,301,2,82,7.648263738705505e+18,GALAXY,0.4856229999999999,6793,56430,93
1.2376655698278497e+18,243.668412351624,54.06880876952189,25.03267,25.17482,22.90239,25.40948,23.32372,4679,301,2,82,8.516339719981431e+18,GALAXY,0.04100265,7564,56804,119
1.2376655698279137e+18,243.85830111238096,53.98205701530311,23.14388,19.73186,18.49287,17.67476,17.420679999999997,4679,301,2,83,8.51633889534771e+18,GALAXY,0.2261880999999999,7564,56804,116
1.237665569827914e+18,243.95418161870495,54.033174375096,19.25563,17.17565,16.10775,15.67022,15.3148,4679,301,2,83,7.106920014360015e+18,GALAXY,0.1341757999999999,6312,56487,872
1.237665569827914e+18,243.746417581176,53.9187405839772,20.29982,18.35826,17.4523,17.00406,16.69603,4679,301,2,83,8.516337795836081e+18,GALAXY,0.1352237999999999,7564,56804,112
1.237665569827914e+18,243.93538373238096,53.9879481286049,26.27705,22.08891,19.78629,18.51602,18.07161,4679,301,2,83,7.106920289237922e+18,GALAXY,0.6190501,6312,56487,873
1.237665569827914e+18,243.625905860378,53.9885079813368,21.41608,19.80209,18.35216,17.78126,17.435370000000002,4679,301,2,83,7.103433462954783e+18,GALAXY,0.2961515999999999,6309,56485,476
1.2376655698279142e+18,243.800628609681,53.9170991976265,21.96919,20.67564,20.45097,20.37724,20.17554,4679,301,2,83,7.103432363443154e+18,STAR,-0.0003354469999999,6309,56485,472
1.2376655698279145e+18,243.878900644962,54.10457071141501,23.35967,24.09202,20.87477,19.69172,19.16352,4679,301,2,83,7.106919739482108e+18,GALAXY,0.6343846,6312,56487,871
1.2376655698279145e+18,243.85996933890095,54.02338948505611,22.77461,22.30824,21.67391,21.46253,21.20258,4679,301,2,83,8.516327900231432e+18,GALAXY,0.3045454999999999,7564,56804,76
1.2376655698279148e+18,243.80651916425305,53.9254987796585,23.32332,21.54926,20.2259,19.49869,19.00631,4679,301,2,83,7.106908194610016e+18,GALAXY,0.4431792999999999,6312,56487,829
1.2376655698279793e+18,243.869510349988,53.8645593760587,18.82109,18.62285,18.98061,19.26129,19.5501,4679,301,2,84,7.106910668511179e+18,STAR,-0.0001089197,6312,56487,838
1.2376655698279793e+18,243.850732085508,53.819903641063696,24.13384,21.31335,19.43429,18.77268,18.55545,4679,301,2,84,7.103430164419899e+18,GALAXY,0.3899477,6309,56485,464
1.23766556982798e+18,243.89042994288505,53.8724692464273,23.25623,22.27624,20.430770000000003,19.61208,18.95778,4679,301,2,84,7.103422742716412e+18,GALAXY,0.5020180999999999,6309,56485,437
1.23766556982798e+18,244.02293309053903,53.910674348296205,22.65921,22.9515,20.9311,19.72831,19.34235,4679,301,2,84,7.106920838993736e+18,GALAXY,0.6201869000000001,6312,56487,875
1.23766556982798e+18,243.847227172728,53.834587417919295,24.29125,21.41775,19.67569,18.90158,18.38726,4679,301,2,84,7.106910393633272e+18,GALAXY,0.4421314,6312,56487,837
1.2376655698279803e+18,243.88412614154095,53.8397761771117,25.76093,22.40294,20.84645,20.00677,19.49169,4679,301,2,84,7.103421643204784e+18,GALAXY,0.5015677,6309,56485,433
1.2376655698279803e+18,243.917253090074,53.8487776845341,24.10659,21.88237,20.29577,19.4058,18.92947,4679,301,2,84,7.103420543693156e+18,GALAXY,0.5019497,6309,56485,429
1.2376655698279803e+18,243.87737394818,53.827693269044296,21.61913,21.87625,19.93649,19.05826,18.55082,4679,301,2,84,7.106909843877458e+18,GALAXY,0.501037,6312,56487,835
1.2376655698279803e+18,244.106788488422,53.92736660041471,23.60828,22.38899,20.5063,19.63006,19.08703,4679,301,2,84,7.10692138874955e+18,GALAXY,0.5028159000000001,6312,56487,877
1.2376655698279803e+18,244.060419919768,53.8604209294797,23.97226,22.51908,21.79275,21.63483,22.40077,4679,301,2,84,8.515262473564781e+18,QSO,1.426346,7563,56810,296
1.2376655698279808e+18,243.906931077412,53.7796228307882,22.87857,24.11514,22.66672,21.64217,20.48174,4679,301,2,84,8.515272918925244e+18,QSO,1.052459,7563,56810,334
1.2376655698280448e+18,244.025647331987,53.76182736032829,19.51192,18.60438,18.32915,18.23253,18.22948,4679,301,2,85,8.515261923808967e+18,STAR,-0.001172714,7563,56810,294
1.2376655698280453e+18,243.985115568618,53.7914831530336,26.43252,22.72772,20.90892,19.91377,19.40943,4679,301,2,85,7.106916990703038e+18,QSO,0.5166207,6312,56487,861
1.2376655698280453e+18,243.983087914515,53.7650878430598,24.1578,21.88993,20.14358,19.22624,18.5996,4679,301,2,85,7.106921938505363e+18,GALAXY,0.5080835,6312,56487,879
1.2376655698280456e+18,243.972280232335,53.7364744059373,23.64168,21.227120000000003,19.57572,18.66833,18.09574,4679,301,2,85,7.103419993937342e+18,GALAXY,0.5162937,6309,56485,427
1.2376655698280456e+18,244.050831908106,53.740436792453394,24.79142,21.458070000000003,21.06531,21.01588,21.14659,4679,301,2,85,7.103419169303622e+18,STAR,-0.000511431,6309,56485,424
1.2376655698280456e+18,244.08354373838,53.7204998983755,22.43674,21.13956,21.04069,20.84314,20.70106,4679,301,2,85,7.103419719059436e+18,STAR,-3.4634240000000004e-05,6309,56485,426
1.2376655698280458e+18,244.096190616221,53.6731298047812,22.22104,22.01258,20.07344,19.19172,18.75183,4679,301,2,85,7.106923038016991e+18,GALAXY,0.4740155,6312,56487,883
1.2376655698281103e+18,244.345324434361,53.6773146825588,19.29642,17.52894,16.56705,16.15373,15.825679999999998,4679,301,2,86,7.106922763139084e+18,GALAXY,0.08900156,6312,56487,882
1.2376655698281103e+18,244.196256176598,53.600277937187606,19.14236,18.27309,17.98882,17.879939999999998,17.838,4679,301,2,86,8.516323777062829e+18,STAR,-0.0005007262999999,7564,56804,61
1.2376655698281106e+18,244.333570253115,53.7664474515538,21.90606,20.24448,18.50367,17.89564,17.51549,4679,301,2,86,7.106933208499548e+18,GALAXY,0.3210025999999999,6312,56487,920
1.2376655698281108e+18,244.180680437453,53.6704805529634,24.8318,21.65843,19.90745,19.10971,18.6906,4679,301,2,86,8.51526164893106e+18,GALAXY,0.4346371,7563,56810,293
1.237665569828111e+18,244.361236064953,53.687070377957895,23.18021,21.04949,19.27489,18.54086,18.09473,4679,301,2,86,7.10340762443153e+18,GALAXY,0.4757129,6309,56485,382
1.237665569828111e+18,244.387831956013,53.6906221144936,22.41813,21.29823,19.76883,18.95951,18.38806,4679,301,2,86,8.516315255847712e+18,GALAXY,0.4769278,7564,56804,30
1.237665569828111e+18,244.38761069580104,53.6812797938735,22.41546,22.90541,21.1302,19.86614,19.30559,4679,301,2,86,8.515262748442686e+18,GALAXY,0.6156029000000001,7563,56810,297
1.237665569828111e+18,244.423254911541,53.6653315650679,24.34033,21.76204,20.19943,19.21738,18.81069,4679,301,2,86,7.103408449065251e+18,GALAXY,0.5489424,6309,56485,385
1.237665569828111e+18,244.316021151894,53.6154025411474,26.21783,21.49153,19.84081,19.02005,18.60286,4679,301,2,86,7.106924687284433e+18,GALAXY,0.4745532999999999,6312,56487,889
1.237665569828111e+18,244.424418033033,53.64830642692471,24.94282,21.6998,21.29278,21.24528,21.28433,4679,301,2,86,7.106933758255362e+18,STAR,-0.000911261,6312,56487,922
1.2376655698281116e+18,244.207990604442,53.64153262765221,23.87948,22.96764,20.84476,19.66634,19.09604,4679,301,2,86,7.103407349553623e+18,GALAXY,0.6236577,6309,56485,381
1.237665569828176e+18,244.459801136799,53.6327749898822,24.22737,20.06389,18.25428,17.76305,17.39561,4679,301,2,87,7.106934308011176e+18,GALAXY,0.3254659,6312,56487,924
1.237665569828176e+18,244.345043614244,53.55787680019221,22.77577,19.96305,18.38529,17.82834,17.50463,4679,301,2,87,7.103414771257112e+18,GALAXY,0.2735467,6309,56485,408
1.237665569828176e+18,244.606769248442,53.5223865108894,19.88595,18.24212,17.55126,17.323079999999997,17.21686,4679,301,2,87,3.8754421209532733e+18,STAR,-0.0001627898,3442,54983,344
1.2376655698281761e+18,244.362720057063,53.5745290853592,21.40654,19.51728,18.04299,17.50356,17.10369,4679,301,2,87,7.103418069791994e+18,GALAXY,0.2716337,6309,56485,420
1.2376655698281764e+18,244.45508048298905,53.5946872580865,22.85133,22.92778,22.00267,21.95291,21.51381,4679,301,2,87,8.515262198686874e+18,GALAXY,0.3406009,7563,56810,295
1.2376655698281766e+18,244.502167321195,53.5753537067632,23.11928,22.23218,20.60831,19.40414,18.91865,4679,301,2,87,7.103407899309437e+18,GALAXY,0.616917,6309,56485,383
1.237665569828177e+18,244.49919041874296,53.5337107866159,23.26123,22.10656,20.54366,19.74236,19.34696,4679,301,2,87,7.10340570028618e+18,GALAXY,0.5945446999999999,6309,56485,375
1.2376655698282414e+18,244.494998037879,53.4324418518443,18.66722,17.37129,16.80548,16.569589999999998,16.461489999999998,4679,301,2,88,3.875442670709088e+18,STAR,-0.0005578455,3442,54983,346
1.2376655698282414e+18,244.450126569477,53.4048673353571,18.82071,17.96187,17.67905,17.57609,17.56735,4679,301,2,88,7.106935957278618e+18,STAR,-0.0006066607,6312,56487,930
1.2376655698282414e+18,244.602742527178,53.4697611422501,18.16187,16.88492,16.38413,16.20032,16.136670000000002,4679,301,2,88,3.875443770220716e+18,STAR,-0.0003983671,3442,54983,350
1.2376655698282414e+18,244.471988405321,53.37596685421829,18.66273,17.0595,16.404510000000002,16.13429,15.992029999999998,4679,301,2,88,3.875444045098623e+18,STAR,-0.0003431078,3442,54983,351
1.2376655698282414e+18,244.486394079969,53.3818069410318,18.23335,18.08061,18.43328,18.68756,18.95449,4679,301,2,88,7.103404325896648e+18,STAR,-8.146263e-05,6309,56485,370
1.2376655698282417e+18,244.544687398417,53.4677655923668,21.13463,20.10804,19.842,19.72399,19.70013,4679,301,2,88,3.875441571197461e+18,STAR,-0.0002766483,3442,54983,342
1.2376655698282417e+18,244.615656727836,53.4067152075865,18.15909,16.11135,15.13433,14.690220000000002,14.36899,4679,301,2,88,8.51524900454734e+18,GALAXY,0.07974283,7563,56810,247
1.2376655698282417e+18,244.554014053793,53.3704442783758,19.77373,17.7451,16.90628,16.61982,16.46988,4679,301,2,88,3.875444869732344e+18,STAR,-1.424206e-06,3442,54983,354
1.2376655698282417e+18,244.51351541950905,53.33167755323179,19.25038,18.21122,17.89255,17.76152,17.707060000000002,4679,301,2,88,3.875446244121879e+18,STAR,-0.001042895,3442,54983,359
1.237665569828242e+18,244.62162573407,53.35478595927511,19.63474,17.72691,16.62797,16.149160000000002,15.77391,4679,301,2,88,7.106936507034431e+18,GALAXY,0.1338546,6312,56487,932
1.237665569828242e+18,244.422759397952,53.436311244027,22.32138,20.16433,18.52612,17.982210000000002,17.66101,4679,301,2,88,7.10693485776699e+18,GALAXY,0.2729304,6312,56487,926
1.237665569828242e+18,244.560166112126,53.4925262386158,24.2888,22.99953,20.62687,19.63599,19.42439,4679,301,2,88,7.103405975164088e+18,GALAXY,0.4350949,6309,56485,376
1.2376655698282422e+18,244.45506017202203,53.40119878651071,25.7327,21.25216,19.42785,18.77937,18.38211,4679,301,2,88,7.103414496379204e+18,GALAXY,0.3509062,6309,56485,407
1.2376655698282424e+18,244.748891572852,53.4175404718738,24.30674,21.76365,19.89329,19.08247,18.55904,4679,301,2,88,8.515251203570595e+18,GALAXY,0.4644923999999999,7563,56810,255
1.2376655698282427e+18,244.557432268854,53.42730092309221,23.33935,22.1558,20.33805,19.05791,18.65912,4679,301,2,88,7.103405150530367e+18,GALAXY,0.6203331999999999,6309,56485,373
1.2376655698282427e+18,244.631561800314,53.45185387977581,22.25379,22.3456,20.27449,19.26867,18.85174,4679,301,2,88,7.103404600774554e+18,GALAXY,0.5778784,6309,56485,371
1.237665569828307e+18,244.794450160214,53.2839519046783,19.397170000000003,17.51644,16.55274,16.04593,15.615570000000002,4679,301,2,89,7.106948601662337e+18,GALAXY,0.05419051,6312,56487,976
1.237665569828307e+18,244.65285281852903,53.33727091095779,22.21129,20.09266,18.93786,18.10893,17.659010000000002,4679,301,2,89,7.103403501262926e+18,GALAXY,0.5791926,6309,56485,367
1.237665569828307e+18,244.655962181113,53.3262562660597,19.42732,17.43068,16.48026,16.03931,15.68357,4679,301,2,89,7.106937606546059e+18,GALAXY,0.07754746,6312,56487,936
1.2376655698283072e+18,244.597504685936,53.2969260109571,23.67978,24.29367,21.03396,19.96043,19.48774,4679,301,2,89,8.515248454791526e+18,GALAXY,0.5689681999999999,7563,56810,245
1.2376655698283072e+18,244.697235264068,53.3343667063303,19.04433,17.935270000000003,17.49182,17.31417,17.22777,4679,301,2,89,3.875444594854437e+18,STAR,-0.0003916148,3442,54983,353
1.2376655698283072e+18,244.752680555938,53.335174729367296,26.04972,19.40825,18.63212,17.9146,17.792460000000002,4679,301,2,89,7.106946677516988e+18,GALAXY,0.05940504,6312,56487,969
1.2376655698283072e+18,244.830924384446,53.3124309505162,19.13389,17.29845,16.319370000000003,15.81441,15.43669,4679,301,2,89,7.103393880536183e+18,GALAXY,0.05423309,6309,56485,332
1.2376655698283072e+18,244.591400374929,53.2943522563233,22.66659,21.15298,20.05733,19.31491,19.03489,4679,301,2,89,7.106935682400712e+18,GALAXY,0.5689888000000001,6312,56487,929
1.2376655698283075e+18,244.614015690433,53.3141644427106,20.90156,20.37149,20.19678,19.86549,19.53493,4679,301,2,89,7.106937056790244e+18,QSO,0.4648947,6312,56487,934
1.2376655698283075e+18,244.528223741824,53.2612629576931,21.5715,21.142670000000003,21.18028,21.22758,20.80762,4679,301,2,89,7.103405425408273e+18,QSO,2.244509,6309,56485,374
1.2376655698283077e+18,244.79068235797504,53.25972319097711,21.34286,21.03106,21.10339,21.08554,20.5579,4679,301,2,89,7.103402676629205e+18,QSO,2.13323,6309,56485,364
1.2376655698283077e+18,244.680572959186,53.29561773748551,24.95453,22.49373,20.78553,19.59244,19.12722,4679,301,2,89,7.103406250041995e+18,GALAXY,0.5777618,6309,56485,377
1.2376655698283077e+18,244.82672331077703,53.3054192038332,22.48808,21.3516,20.22673,19.51787,19.11177,4679,301,2,89,7.106948051906523e+18,GALAXY,0.5675411,6312,56487,974
1.2376655698283077e+18,244.62942234189305,53.2171699914933,27.01289,21.12704,19.30979,18.46178,17.85642,4679,301,2,89,7.106936232156525e+18,GALAXY,0.4759303,6312,56487,931
1.2376655698283077e+18,244.612075597572,53.19961157079821,24.97288,21.48894,21.20906,20.98186,20.73371,4679,301,2,89,7.103403776140833e+18,STAR,-0.0007602638,6309,56485,368
1.237665569828308e+18,244.66431162363895,53.1993378151857,24.24947,21.95015,20.30503,19.47723,19.08558,4679,301,2,89,7.106936781912337e+18,GALAXY,0.4726649999999999,6312,56487,933
1.237665569828308e+18,244.74387771026,53.2315030323191,25.59488,21.53111,19.61417,18.66715,18.15982,4679,301,2,89,7.106947777028616e+18,GALAXY,0.5212653,6312,56487,973
1.237665569828308e+18,244.568877546744,53.316847221693706,22.40075,22.89639,20.74285,19.53227,19.0723,4679,301,2,89,7.106935132644897e+18,GALAXY,0.6666915,6312,56487,927
1.237665569828308e+18,244.592917663372,53.29971202697389,25.99065,22.82345,20.97145,19.8855,19.18275,4679,301,2,89,7.103406799797809e+18,GALAXY,0.5682244000000001,6309,56485,379
1.2376655698283725e+18,244.800729798501,53.1949059923037,17.91262,17.02275,16.635379999999998,16.47235,16.41335,4679,301,2,90,3.8754434953428086e+18,STAR,-0.00071593,3442,54983,349
1.2376655698283725e+18,244.893305437738,53.2254752935905,24.63466,21.53268,21.27307,20.55538,20.88425,4679,301,2,90,7.103393605658276e+18,STAR,-0.0001526858,6309,56485,331
1.2376655698283725e+18,244.810173158238,53.2331499180048,23.09119,21.30052,19.59884,18.73611,18.26498,4679,301,2,90,7.10694832678443e+18,GALAXY,0.5220661,6312,56487,975
1.2376655698283725e+18,244.88645262078,53.1854140655283,19.72719,18.83657,18.5137,18.36449,18.30903,4679,301,2,90,8.515236360163619e+18,STAR,-0.000735565,7563,56810,201
1.2376655698283727e+18,245.048148641889,53.168382186552,18.58728,17.05874,16.26025,15.82688,15.49364,4679,301,2,90,7.103392231268741e+18,GALAXY,0.0943002,6309,56485,326
1.2376655698283727e+18,244.949380948646,53.1256924697182,22.86095,20.68323,19.02009,18.23761,17.783089999999998,4679,301,2,90,7.106949426296058e+18,GALAXY,0.4419130999999999,6312,56487,979
1.2376655698283727e+18,245.04049678722305,53.163094698393294,20.51362,19.90297,19.82579,19.66302,19.39981,4679,301,2,90,7.106955198732104e+18,QSO,2.106066,6312,56487,1000
1.2376655698283727e+18,244.99489819545505,53.1535490011084,26.71695,21.92593,20.15585,19.23162,18.47365,4679,301,2,90,7.10339140663502e+18,GALAXY,0.4977585999999999,6309,56485,323
1.237665569828373e+18,244.908494571828,53.14355601555489,21.16333,20.64035,20.60944,20.50525,20.46719,4679,301,2,90,7.106949151418151e+18,QSO,2.24983,6312,56487,978
1.237665569828373e+18,244.831639138815,53.0871235916804,20.93917,20.49891,20.40743,20.314870000000003,20.1229,4679,301,2,90,7.106949701173965e+18,QSO,0.8237085,6312,56487,980
1.2376655698283732e+18,244.793709677416,53.1076631007231,23.76977,22.19853,20.72416,19.83138,19.38623,4679,301,2,90,7.106948876540244e+18,GALAXY,0.4988898,6312,56487,977
1.2376655698283735e+18,244.94972658377895,53.11857676740371,23.75952,21.34651,20.06462,19.24693,18.70701,4679,301,2,90,7.103391956390833e+18,GALAXY,0.5906471999999999,6309,56485,325
1.2376655698283735e+18,244.830726345011,53.1588592577785,24.46113,22.6445,20.596,19.58151,19.10246,4679,301,2,90,7.103402951507112e+18,GALAXY,0.504404,6309,56485,365
1.237665569828438e+18,244.935388033084,53.1033033510095,20.0368,19.10034,18.8168,18.70728,18.72493,4679,301,2,91,3.8754454194881577e+18,STAR,-0.000111181,3442,54983,356
1.237665569828438e+18,244.989895033928,52.970327360548,18.08738,16.76064,16.19054,15.991979999999998,15.882879999999998,4679,301,2,91,3.8754220548660675e+18,STAR,-0.0005174275,3442,54983,271
1.237665569828438e+18,244.926631281085,52.937060394597104,17.57345,16.82113,16.74279,16.62724,16.36724,4679,301,2,91,7.103392781024555e+18,QSO,2.3441560000000004,6309,56485,328
1.237665569828438e+18,244.939543084334,53.05085343089621,19.13833,18.20483,17.94407,17.8539,17.83995,4679,301,2,91,3.875423154377695e+18,STAR,-0.0007404919999999,3442,54983,275
1.237665569828438e+18,245.059103425079,53.0952580292565,18.76643,16.4858,15.48944,15.06854,14.74007,4679,301,2,91,8.515236635041527e+18,GALAXY,0.09463351,7563,56810,202
1.237665569828438e+18,245.068844043285,53.09495890858889,22.23464,20.57873,19.3443,18.59265,17.99249,4679,301,2,91,7.106685543505392e+18,GALAXY,0.6374713000000001,6312,56487,19
1.2376655698284385e+18,244.873148387197,53.0707324676575,21.68297,19.94168,18.36607,17.85841,17.529329999999998,4679,301,2,91,7.103393330780369e+18,GALAXY,0.3068637999999999,6309,56485,330
1.2376655698284385e+18,244.973615393666,53.0096894671939,23.11584,21.04193,19.43139,18.69075,18.31695,4679,301,2,91,7.107967298732488e+18,GALAXY,0.4744689,6313,56460,586
1.2376655698284385e+18,244.938168197693,52.95563296377789,23.1526,20.80803,19.0173,18.39229,17.931160000000002,4679,301,2,91,7.10669021642981e+18,GALAXY,0.3857851,6312,56487,36
1.2376655698284385e+18,244.924640822364,53.0571897009457,21.20834,20.47734,20.30872,20.28876,20.24031,4679,301,2,91,7.103391681512927e+18,STAR,-0.001008055,6309,56485,324
1.2376655698284385e+18,245.08044860366903,53.1467820605582,25.40795,23.05681,22.88309,21.59638,20.86208,4679,301,2,91,8.515237734553156e+18,GALAXY,0.7825688000000001,7563,56810,206
1.2376655698284385e+18,245.031144488018,53.10952495374389,22.32823,21.82818,21.72197,21.73114,21.40721,4679,301,2,91,7.106690766185624e+18,QSO,0.04290994,6312,56487,38
1.2376655698284385e+18,245.079737971864,53.1217612099205,23.49951,22.24403,21.04356,20.12413,19.69727,4679,301,2,91,7.106954923854197e+18,GALAXY,0.6240718000000001,6312,56487,999
1.2376655698284388e+18,244.972342431272,53.0037150277237,24.01314,22.32721,20.43018,19.51986,19.07051,4679,301,2,91,7.103392506146648e+18,GALAXY,0.4746473,6309,56485,327
1.2376655698284388e+18,244.93442442978,52.9732786244819,23.749,22.06381,20.09574,19.06684,18.43013,4679,301,2,91,7.106691041063529e+18,GALAXY,0.5676748,6312,56487,39
1.2376655698284388e+18,244.922019011113,52.96250289694,22.14078,21.78564,20.46091,19.62007,19.21446,4679,301,2,91,7.107965924342952e+18,GALAXY,0.568653,6313,56460,581
1.2376655698285036e+18,245.250827356934,52.996084190262096,18.8466,17.65653,17.19313,17.00881,16.91026,4679,301,2,92,3.8754099602381614e+18,STAR,-0.0004413544,3442,54983,227
1.2376655698285036e+18,245.13958752695,52.8953219518437,18.42269,17.2351,16.74067,16.51067,16.41266,4679,301,2,92,3.875411884383511e+18,STAR,-0.000362398,3442,54983,234
1.2376655698285036e+18,244.963213627697,52.9017911382794,19.78117,18.5535,18.14555,18.01016,17.923479999999998,4679,301,2,92,3.875424253889323e+18,STAR,-0.0003281894,3442,54983,279
1.237665569828504e+18,245.040253017453,52.910839985345,25.30115,22.01874,20.48087,19.24751,18.6511,4679,301,2,92,7.107968123366207e+18,GALAXY,0.6589088000000001,6313,56460,589
1.2376655698285043e+18,245.041781146093,52.9080343706499,23.83188,21.14533,20.63324,20.42575,20.19322,4679,301,2,92,7.103391131757112e+18,STAR,-0.001179213,6309,56485,322
1.2376655698285043e+18,245.064691701071,52.9081145075664,22.63179,21.95322,22.03392,21.80241,21.39474,4679,301,2,92,7.106683619360043e+18,QSO,6.628716000000001,6312,56487,12
1.2376655698285043e+18,245.003648878498,52.866570492245295,25.52061,22.22369,20.5224,19.3597,18.78354,4679,301,2,92,7.106684443993764e+18,GALAXY,0.592939,6312,56487,15
1.2376655698285048e+18,245.191927352933,52.8794473758403,23.7464,23.19111,21.24652,20.0376,19.47763,4679,301,2,92,7.106684993749578e+18,GALAXY,0.6226096,6312,56487,17
1.237665569828569e+18,245.158320200777,52.79474051285,21.01146,20.11059,19.87286,19.98342,19.76776,4679,301,2,93,7.103380136640836e+18,STAR,-0.001014407,6309,56485,282
1.237665569828569e+18,245.448040295874,52.7803001827343,19.85486,18.66156,18.183020000000003,18.0591,17.98376,4679,301,2,93,3.8754091356044406e+18,STAR,-0.0003794866,3442,54983,224
